col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,target
4586,45,0,58,27,5,2,1,0,688,16,1
4587,34,1,37,21,3,9,2,1,569,19,0
4588,53,1,41,13,0,9,0,0,155,21,1
4589,19,1,59,13,4,7,1,1,227,17,1
4590,45,1,48,16,1,7,1,0,927,29,0
4591,24,0,25,1,6,23,1,0,234,8,1
4592,41,1,59,22,2,19,2,0,509,13,0
4593,50,1,41,21,0,7,1,0,712,19,0
4594,64,0,52,30,1,0,2,1,386,13,1
4595,38,1,44,18,1,12,0,0,504,11,0
4596,55,0,56,6,10,30,0,1,493,28,1
4597,35,0,19,8,3,22,0,1,568,7,1
4598,44,1,41,6,6,29,2,2,724,9,1
4599,35,0,34,2,9,8,2,1,704,28,1
4600,32,1,39,19,3,15,2,0,561,23,0
4601,48,0,39,22,0,8,2,0,776,3,0
4602,31,0,49,2,3,2,1,0,755,14,0
4603,29,1,6,19,0,11,1,1,650,10,0
4604,45,0,50,15,10,25,1,0,764,11,1
4605,33,1,18,23,9,29,2,1,733,6,1
4606,23,1,8,14,5,29,2,2,340,8,1
4607,19,0,37,26,10,5,0,0,208,20,1
4608,46,1,32,14,3,0,2,1,654,12,0
4609,37,1,9,25,1,6,1,0,550,14,0
4610,31,0,3,19,5,24,0,1,214,4,1
4611,50,1,24,27,4,13,0,1,540,16,0
4612,51,0,31,30,1,20,1,0,902,10,1
4613,18,0,40,16,4,9,1,2,609,1,1
4614,39,1,10,4,1,8,2,0,892,24,0
4615,27,1,26,29,4,23,0,0,148,21,1
4616,44,0,12,26,0,7,1,0,770,12,0
4617,35,1,55,16,2,21,1,2,137,26,1
4618,32,1,58,25,2,17,0,1,974,5,0
4619,36,1,46,23,5,12,2,1,637,9,1
4620,19,0,1,8,0,15,0,1,972,8,0
4621,37,1,22,29,3,26,1,2,615,24,1
4622,37,1,42,27,1,7,2,1,555,22,0
4623,36,0,30,29,3,16,0,0,988,13,0
4624,34,1,38,5,1,3,2,0,518,12,0
4625,29,0,29,25,1,13,0,2,951,15,1
4626,32,1,27,10,4,17,0,0,979,8,1
4627,39,0,37,11,3,12,0,1,601,7,0
4628,53,0,52,22,7,13,1,2,846,2,1
4629,24,0,36,9,10,18,0,1,374,2,1
4630,53,0,52,7,10,28,2,2,602,5,1
4631,20,0,47,10,8,28,1,1,282,8,1
4632,63,1,11,12,6,13,0,0,284,10,1
4633,39,0,48,30,0,18,1,1,722,29,1
4634,38,1,28,12,4,17,1,0,942,27,1
4635,38,0,6,28,0,8,0,0,561,6,0
4636,45,1,15,12,2,5,1,0,831,4,0
4637,36,1,9,13,2,6,0,0,712,22,0
4638,57,1,29,2,5,1,1,0,902,16,1
4639,65,0,33,4,0,2,1,2,575,5,1
4640,38,0,51,23,1,19,1,0,800,7,0
4641,65,1,27,25,8,0,1,0,677,21,1
4642,40,1,41,22,7,8,1,2,870,1,1
4643,29,1,42,29,1,30,2,2,963,17,1
4644,54,1,33,26,1,21,1,0,140,7,1
4645,26,0,13,5,5,21,0,1,328,4,1
4646,58,1,30,13,9,0,2,2,134,20,1
4647,38,1,42,22,5,12,1,2,541,12,1
4648,41,1,30,28,0,3,1,1,908,8,0
4649,28,0,37,17,1,1,2,1,619,5,0
4650,41,0,31,26,0,14,1,0,983,24,1
4651,41,0,37,26,2,7,1,1,627,3,0
4652,52,1,53,11,4,1,1,1,741,25,1
4653,33,0,32,30,6,28,2,0,547,25,1
4654,52,1,26,11,2,9,1,2,782,10,1
4655,63,0,4,20,8,3,1,0,936,2,1
4656,44,1,37,15,4,25,2,2,334,3,1
4657,51,0,46,10,6,24,0,0,811,1,1
4658,50,0,57,8,2,27,0,1,480,15,1
4659,48,1,20,2,2,3,2,2,487,16,1
4660,49,1,26,10,2,20,2,0,891,22,0
4661,45,0,40,8,4,12,0,1,878,2,0
4662,41,0,14,29,1,8,1,0,745,4,0
4663,45,0,56,23,6,2,2,0,669,14,1
4664,37,1,1,8,1,6,0,0,717,27,0
4665,32,0,5,17,1,16,2,0,569,12,0
4666,42,1,57,18,7,0,0,0,830,13,1
4667,65,0,50,19,9,7,0,2,497,14,1
4668,34,0,37,11,2,16,0,1,697,4,0
4669,29,1,33,14,0,15,0,1,996,11,0
4670,43,1,10,30,2,3,1,1,697,3,0
4671,60,1,22,18,0,11,0,2,632,27,1
4672,28,0,23,27,2,21,0,1,271,24,1
4673,39,1,56,21,2,0,2,0,567,10,0
4674,29,0,26,22,8,18,0,1,543,13,1
4675,44,1,4,10,0,6,1,2,711,1,1
4676,47,1,39,30,2,8,0,0,516,14,0
4677,24,0,60,10,6,17,2,0,588,15,1
4678,47,1,54,9,2,2,0,0,531,23,0
4679,21,1,41,4,1,14,1,0,867,11,0
4680,39,0,7,21,0,6,1,1,540,21,1
4681,45,1,48,2,0,10,2,0,762,19,0
4682,39,0,49,1,7,21,0,0,461,13,1
4683,31,1,4,9,8,25,0,1,520,14,1
4684,40,0,41,12,5,10,2,2,265,24,1
4685,41,1,49,7,3,7,0,0,395,22,1
4686,18,0,8,23,2,0,0,0,414,10,1
4687,35,0,55,25,0,2,2,1,700,14,0
4688,25,1,35,23,0,20,2,0,927,22,0
4689,27,1,11,28,1,20,0,0,856,17,0
4690,22,1,14,30,3,0,1,1,352,19,1
4691,24,0,47,13,6,8,0,0,737,3,1
4692,18,1,38,27,3,13,1,2,681,21,1
4693,25,0,9,30,0,1,0,0,296,8,1
4694,28,1,13,20,5,11,0,0,841,10,1
4695,21,0,54,15,5,1,0,0,636,29,1
4696,32,0,3,10,3,12,1,1,119,2,1
4697,44,0,34,18,0,13,1,1,139,17,1
4698,45,1,58,18,0,7,2,1,553,16,0
4699,33,1,23,30,6,21,0,1,405,29,1
4700,29,0,53,25,8,4,1,0,294,23,1
4701,26,1,45,10,8,8,2,0,772,2,1
4702,19,1,42,19,0,10,0,0,842,21,0
4703,21,1,59,30,5,29,2,1,794,28,1
4704,48,1,10,16,0,11,0,1,528,21,0
4705,49,0,49,9,4,16,1,0,821,12,0
4706,43,0,46,8,0,21,2,2,387,13,1
4707,57,1,36,18,8,7,1,1,955,2,1
4708,32,1,37,15,0,18,0,1,724,9,0
4709,51,0,42,1,3,7,1,0,160,8,1
4710,41,1,26,19,1,21,0,1,114,4,1
4711,36,0,42,9,1,8,0,0,630,13,0
4712,50,1,28,29,4,15,0,0,692,8,0
4713,40,0,49,7,0,6,1,1,590,9,0
4714,39,1,55,1,0,12,0,1,843,14,0
4715,43,0,48,7,2,21,1,2,720,19,1
4716,46,0,23,23,4,15,1,0,768,15,0
4717,35,0,23,11,1,19,1,1,589,9,0
4718,33,1,28,7,9,8,1,2,751,3,1
4719,64,1,30,17,0,12,2,1,438,18,1
4720,44,0,16,21,3,4,0,0,829,4,0
4721,55,1,35,24,3,20,2,1,783,16,1
4722,25,1,45,30,6,6,0,0,744,26,1
4723,26,1,9,20,3,18,2,1,376,12,1
4724,63,0,43,6,8,6,0,0,637,5,1
4725,39,1,54,5,6,12,2,2,842,1,1
4726,27,1,51,3,0,7,1,0,965,11,0
4727,44,1,5,14,2,6,2,0,537,23,0
4728,48,1,49,8,3,0,1,1,591,7,0
4729,44,1,44,10,0,3,1,1,940,2,0
4730,37,1,52,27,1,20,1,0,918,23,0
4731,41,1,60,28,1,5,0,1,705,10,0
4732,31,1,34,29,1,2,1,0,760,25,0
4733,29,1,45,9,1,10,0,1,770,27,0
4734,19,1,36,27,4,3,0,1,988,17,1
4735,46,1,16,21,8,8,1,2,906,24,1
4736,30,1,5,27,1,0,2,2,144,24,1
4737,29,1,2,28,1,16,0,1,768,4,0
4738,56,0,41,18,9,28,1,2,654,10,1
4739,35,1,56,19,0,11,2,1,531,14,0
4740,47,0,41,22,1,18,1,1,744,9,0
4741,37,0,14,25,5,14,0,0,248,27,1
4742,32,1,10,5,3,14,1,1,576,4,0
4743,18,1,46,18,0,16,0,1,504,10,0
4744,47,0,19,15,1,6,1,1,266,19,1
4745,27,1,48,11,2,11,0,0,619,30,0
4746,43,1,60,16,3,17,2,0,626,12,0
4747,32,1,58,14,0,20,2,1,674,15,0
4748,40,0,46,21,4,13,0,0,573,2,0
4749,42,0,26,2,4,16,0,1,719,4,0
4750,18,0,60,21,6,20,1,0,606,19,1
4751,54,0,38,27,5,24,2,0,598,26,1
4752,33,1,36,3,7,17,2,0,908,8,1
4753,39,1,22,6,0,3,1,2,124,7,1
4754,31,1,60,18,2,13,2,0,564,13,0
4755,58,1,1,17,9,27,2,1,425,22,1
4756,57,1,53,11,7,29,2,1,738,17,1
4757,65,0,53,9,3,18,0,2,167,15,1
4758,24,0,47,4,4,3,0,2,134,5,1
4759,38,0,21,13,4,30,1,1,317,5,1
4760,45,0,57,12,2,30,0,2,219,25,1
4761,32,0,11,5,0,18,0,1,991,24,1
4762,37,0,30,6,3,16,1,0,881,2,0
4763,43,0,31,18,4,11,2,1,616,7,0
4764,52,1,53,20,8,28,1,2,775,26,1
4765,30,1,27,27,3,5,0,1,826,17,0
4766,43,0,45,20,10,28,2,0,240,8,1
4767,20,1,9,28,8,8,0,1,358,12,1
4768,63,0,50,18,6,0,1,1,467,18,1
4769,38,1,26,6,3,18,2,1,693,16,0
4770,48,1,47,6,0,0,1,1,723,19,0
4771,21,1,51,27,6,7,1,2,712,28,1
4772,36,0,14,9,10,27,2,1,392,15,1
4773,54,0,38,9,8,12,1,1,451,6,1
4774,43,1,33,16,6,26,0,2,660,7,1
4775,47,0,12,15,1,14,0,1,658,7,0
4776,18,1,41,2,9,15,1,2,713,27,1
4777,48,1,57,3,8,25,2,1,483,5,1
4778,28,0,2,17,1,7,2,1,791,13,0
4779,47,0,45,28,2,30,2,2,617,15,1
4780,63,0,32,23,3,17,0,1,558,30,1
4781,50,0,12,3,1,27,2,0,463,11,1
4782,44,1,17,18,3,14,1,0,646,29,0
4783,22,0,37,12,8,21,2,0,311,3,1
4784,32,1,8,25,4,11,0,2,227,11,1
4785,55,1,45,14,5,20,1,0,420,17,1
4786,58,1,13,21,8,25,2,1,103,18,1
4787,34,0,7,15,2,0,0,0,690,2,0
4788,56,0,3,1,2,8,1,0,220,3,1
4789,46,1,25,2,2,5,2,1,748,15,0
4790,28,0,19,3,8,15,1,1,145,27,1
4791,47,0,42,16,9,5,0,2,550,2,1
4792,48,0,15,30,4,0,2,1,911,14,0
4793,21,1,23,20,0,18,1,1,556,13,0
4794,35,1,35,11,4,18,1,2,677,21,1
4795,25,0,43,12,3,30,2,0,779,3,1
4796,29,1,54,17,1,3,2,0,518,14,0
4797,32,0,37,13,1,6,1,1,597,7,0
4798,24,1,31,8,1,9,0,2,490,6,1
4799,62,1,49,14,8,3,1,1,461,18,1
4800,46,1,25,24,9,25,0,2,682,11,1
4801,35,0,60,21,3,11,1,1,925,14,0
4802,62,1,21,4,0,30,1,1,765,8,1
4803,49,0,11,10,0,29,1,1,769,8,1
4804,41,0,36,3,1,16,1,0,733,12,0
4805,61,1,18,26,8,26,1,1,379,24,1
4806,39,0,60,28,1,10,1,0,841,11,0
4807,58,1,7,1,8,4,0,1,108,2,1
4808,36,1,23,23,1,14,1,1,932,20,0
4809,35,1,56,26,0,2,2,1,843,14,0
4810,31,0,4,20,4,4,2,1,402,6,1
4811,43,1,7,17,0,16,1,1,507,9,0
4812,48,0,12,19,0,0,2,1,805,6,0
4813,44,1,54,10,4,5,1,1,664,23,0
4814,42,1,36,17,0,17,1,1,976,26,0
4815,44,0,33,20,4,14,0,0,571,12,0
4816,59,1,41,9,4,23,2,1,631,17,1
4817,24,1,2,23,1,20,2,0,629,5,0
4818,33,1,45,27,2,19,2,1,515,18,0
4819,49,1,29,25,2,12,0,0,776,29,0
4820,43,1,36,13,4,8,1,0,999,3,0
4821,56,0,32,3,9,28,2,0,713,12,1
4822,49,0,39,29,4,11,2,1,742,14,0
4823,47,1,27,2,2,11,1,0,907,26,0
4824,44,1,17,25,4,19,2,1,658,27,0
4825,37,1,35,10,0,1,1,0,748,30,0
4826,47,1,43,18,0,12,1,2,966,14,1
4827,34,1,3,29,1,7,2,0,854,3,0
4828,56,0,48,13,6,25,1,1,780,30,1
4829,45,0,51,14,3,25,1,0,912,21,1
4830,43,1,11,2,3,18,1,1,808,1,0
4831,43,0,7,6,3,14,0,1,849,8,0
4832,42,0,10,13,4,19,2,2,302,8,1
4833,28,1,53,27,0,17,0,1,629,14,0
4834,34,0,22,28,1,10,2,1,968,11,0
4835,62,1,27,17,7,19,0,0,935,27,1
4836,31,1,36,25,1,7,1,1,361,27,1
4837,61,1,21,9,6,8,1,1,972,2,1
4838,41,1,40,2,1,5,1,0,912,25,0
4839,20,1,23,25,1,1,1,0,550,23,0
4840,30,1,46,30,0,19,1,0,502,20,0
4841,44,1,42,19,2,15,0,1,777,16,0
4842,51,0,29,25,4,6,0,1,374,13,1
4843,55,0,10,9,2,19,0,0,505,15,1
4844,45,1,7,29,0,4,2,1,887,9,0
4845,18,1,35,4,1,2,0,1,929,22,0
4846,29,1,42,9,2,13,1,1,998,26,0
4847,43,0,36,11,4,3,0,0,976,4,0
4848,35,1,40,13,2,1,0,1,717,10,0
4849,59,0,37,22,5,3,2,0,493,22,1
4850,44,0,11,14,0,19,1,1,918,3,0
4851,26,1,20,11,7,20,1,1,816,8,1
4852,33,1,25,11,1,1,2,0,611,23,0
4853,20,1,45,12,2,2,0,1,892,1,0
4854,44,0,25,4,2,19,1,0,776,12,0
4855,44,1,11,8,8,24,1,2,524,2,1
4856,24,0,50,30,6,14,0,1,658,6,1
4857,56,1,36,24,4,14,1,1,304,9,1
4858,50,1,60,13,4,14,1,1,895,3,0
4859,28,0,7,9,2,13,2,1,792,1,0
4860,26,1,3,6,0,0,0,1,841,11,0
4861,22,1,44,20,9,18,2,2,425,11,1
4862,37,1,25,28,2,6,2,0,990,12,0
4863,27,1,32,4,1,19,0,0,771,20,0
4864,27,0,18,21,1,13,1,1,834,8,0
4865,42,0,30,16,4,20,0,1,729,13,0
4866,65,0,24,12,8,2,1,2,500,21,1
4867,31,0,39,25,4,22,1,1,495,22,1
4868,45,0,7,22,2,10,0,1,586,5,0
4869,31,0,1,24,1,1,0,0,744,15,0
4870,25,0,52,29,0,19,0,1,692,10,0
4871,46,0,36,25,3,11,2,2,635,26,1
4872,25,0,59,11,2,0,0,0,853,2,0
4873,44,0,12,13,8,22,0,2,969,12,1
4874,48,1,44,29,2,12,0,1,559,11,0
4875,59,1,60,23,0,4,2,2,493,27,1
4876,26,0,39,19,1,11,2,0,940,7,0
4877,37,0,60,26,7,17,1,1,679,8,1
4878,19,1,9,27,0,13,2,1,714,10,0
4879,46,0,1,14,1,8,2,0,833,4,0
4880,38,1,9,27,10,1,1,1,433,16,1
4881,30,0,12,16,3,2,1,1,909,8,0
4882,34,1,33,17,0,17,0,0,769,29,0
4883,34,1,48,22,1,8,1,2,823,4,1
4884,36,1,50,25,0,13,2,0,796,12,0
4885,32,1,51,10,1,29,2,0,346,9,1
4886,31,0,13,28,0,18,0,1,753,9,0
4887,39,1,16,30,2,20,1,0,841,4,0
4888,37,1,9,2,2,8,1,1,943,7,0
4889,35,0,45,16,1,5,1,1,701,1,0
4890,24,1,34,6,3,9,0,2,359,11,1
4891,40,0,42,29,1,20,2,0,600,14,0
4892,29,1,31,20,1,13,1,1,871,28,0
4893,53,0,43,6,5,16,1,2,558,30,1
4894,45,0,59,5,5,0,0,0,276,14,1
4895,63,1,58,7,10,4,1,0,642,2,1
4896,32,0,57,18,9,6,1,1,670,18,1
4897,35,1,9,26,0,9,2,0,580,19,0
4898,24,1,60,18,1,18,2,1,799,19,0
4899,61,0,57,18,0,22,0,0,394,19,1
4900,21,1,55,14,2,10,1,0,550,7,0
4901,19,1,39,9,0,9,1,1,657,24,0
4902,44,0,17,22,1,13,2,0,853,6,0
4903,26,0,34,20,1,15,2,1,861,5,0
4904,64,1,25,1,0,2,2,1,363,4,1
4905,29,1,20,10,1,10,2,2,566,14,1
4906,58,1,15,24,3,26,1,2,115,28,1
4907,21,0,37,1,2,21,2,1,976,27,1
4908,33,1,12,23,1,0,2,1,648,1,0
4909,31,1,40,12,1,12,2,1,763,25,0
4910,25,1,11,29,2,14,0,2,844,8,1
4911,23,0,53,2,8,4,2,2,510,22,1
4912,19,0,18,24,9,27,1,2,187,5,1
4913,56,1,39,11,2,23,2,1,581,2,1
4914,52,1,46,24,5,12,0,1,443,5,1
4915,47,0,7,21,4,3,0,0,920,7,0
4916,44,1,15,12,4,1,2,1,760,21,0
4917,44,1,42,30,9,22,0,2,467,15,1
4918,46,1,12,13,4,6,2,1,721,9,0
4919,31,1,6,25,9,27,2,1,776,21,1
4920,27,1,31,10,7,18,0,1,537,13,1
4921,19,1,58,28,4,6,0,1,247,8,1
4922,46,0,5,11,4,6,2,1,913,2,0
4923,36,0,56,22,10,6,1,0,242,21,1
4924,40,0,38,10,0,21,2,2,811,21,1
4925,25,0,31,26,4,10,2,1,332,6,1
4926,43,1,33,6,0,2,1,0,941,15,0
4927,54,1,6,7,4,13,2,0,624,17,1
4928,60,1,56,9,10,25,1,1,507,22,1
4929,46,1,42,22,1,19,1,0,944,24,0
4930,54,1,36,29,2,22,1,0,230,15,1
4931,47,0,8,3,0,18,2,0,1000,5,0
4932,26,1,56,10,4,12,1,1,480,23,1
4933,40,0,52,28,0,5,1,1,659,5,0
4934,33,1,41,27,1,14,1,0,657,11,0
4935,25,0,16,16,7,14,0,0,931,4,1
4936,51,1,13,25,8,7,0,2,422,26,1
4937,47,1,55,15,3,15,2,0,972,27,0
4938,18,0,47,7,0,8,0,1,505,14,0
4939,22,0,37,4,1,26,1,2,300,1,1
4940,43,1,13,13,0,10,2,1,693,19,0
4941,47,1,19,28,0,9,0,0,954,9,0
4942,44,1,59,22,3,7,2,1,843,6,0
4943,26,1,33,27,1,2,2,1,718,23,0
4944,19,1,33,8,3,21,2,0,399,25,1
4945,64,1,55,19,2,12,2,2,500,17,1
4946,40,1,55,12,4,5,0,1,707,5,0
4947,19,1,22,10,1,6,2,0,944,14,0
4948,50,0,48,2,7,14,2,2,240,1,1
4949,54,1,7,10,3,10,2,2,423,12,1
4950,36,1,7,20,1,3,2,0,517,18,0
4951,55,1,28,22,9,13,1,0,495,21,1
4952,36,0,51,23,0,11,2,1,606,11,0
4953,50,0,8,21,2,9,1,1,422,28,1
4954,54,0,18,1,10,9,1,0,274,17,1
4955,24,0,49,23,0,19,0,1,690,15,0
4956,29,1,55,22,5,8,1,1,301,13,1
4957,25,0,44,14,8,30,1,0,327,24,1
4958,22,1,18,22,2,2,2,1,814,13,0
4959,29,0,26,23,7,23,1,1,211,16,1
4960,26,1,29,16,2,8,2,1,520,16,0
4961,65,0,29,14,1,2,2,1,563,28,1
4962,36,0,9,4,3,1,2,0,662,9,0
4963,38,1,46,18,5,21,0,0,283,16,1
4964,31,1,57,16,0,20,2,1,684,26,0
4965,42,0,49,9,5,22,0,1,158,19,1
4966,27,0,27,23,0,5,0,0,207,12,1
4967,57,0,45,14,8,22,1,2,155,6,1
4968,34,1,42,21,1,16,0,0,710,9,0
4969,37,1,16,24,0,10,2,0,813,11,0
4970,39,0,38,1,0,1,0,1,640,1,0
4971,19,0,37,29,4,11,2,0,426,14,1
4972,20,1,44,19,9,1,0,2,773,13,1
4973,48,0,57,28,3,3,2,0,758,4,0
4974,49,1,51,7,0,5,1,0,771,14,0
4975,35,1,54,1,0,7,0,1,553,11,0
4976,25,1,55,24,0,4,2,1,888,7,0
4977,41,1,42,28,0,17,1,0,802,5,0
4978,18,0,25,16,5,18,2,1,655,16,1
4979,36,1,6,14,1,2,2,1,987,13,0
4980,26,0,27,10,6,7,2,0,549,22,1
4981,32,0,47,5,5,25,0,1,988,8,1
4982,63,1,50,15,6,23,1,1,536,27,1
4983,46,0,31,16,2,13,1,1,787,12,0
4984,33,1,14,16,8,23,2,2,749,7,1
4985,42,1,42,2,1,11,2,1,962,19,0
4986,62,1,51,18,6,0,1,1,867,26,1
4987,50,0,53,5,3,6,1,0,537,11,0
4988,43,1,32,29,2,13,2,1,709,26,0
4989,26,1,54,5,9,5,0,2,234,28,1
4990,23,0,54,19,6,12,0,2,117,26,1
4991,52,1,11,27,4,0,0,2,160,30,1
4992,21,0,33,18,9,9,0,1,104,26,1
4993,49,0,58,22,1,13,0,0,889,2,0
4994,44,0,23,26,4,25,0,0,565,7,1
4995,60,1,31,3,1,28,0,0,310,26,1
4996,34,0,51,25,6,18,1,2,706,5,1
4997,19,1,32,25,0,4,0,0,614,25,0
4998,32,1,56,11,0,15,1,1,725,27,0
4999,32,1,48,11,5,15,1,0,608,7,1
5000,29,1,34,17,0,9,2,1,701,23,0
5001,40,1,41,9,4,2,2,1,660,8,0
5002,57,1,52,9,7,0,0,2,587,26,1
5003,46,1,11,11,2,14,1,0,720,4,0
5004,34,1,4,19,0,2,2,0,505,22,0
5005,46,0,35,5,1,12,0,1,963,2,0
5006,46,1,42,24,2,10,0,1,950,22,0
5007,35,0,46,13,1,0,1,0,605,7,0
5008,32,1,60,19,0,28,2,1,664,13,1
5009,47,0,4,6,2,17,0,0,977,4,0
5010,39,0,58,9,5,16,0,1,683,22,1
5011,28,1,53,1,10,12,2,0,718,22,1
5012,63,1,7,28,7,2,2,2,126,5,1
5013,48,1,23,10,1,24,2,0,486,20,1
5014,49,1,56,22,7,1,2,2,644,16,1
5015,28,1,23,5,9,18,1,0,636,26,1
5016,48,1,38,26,1,8,0,0,746,12,0
5017,32,1,48,12,3,3,0,0,647,2,0
5018,27,0,54,3,1,11,2,1,683,5,0
5019,40,1,46,21,3,18,0,1,782,3,0
5020,22,0,47,27,6,0,2,1,516,18,1
5021,28,0,43,3,1,2,0,1,597,5,0
5022,34,0,58,4,3,8,0,0,733,9,0
5023,32,1,25,16,3,6,2,0,529,5,0
5024,60,0,10,29,0,30,2,0,992,3,1
5025,19,1,44,3,1,3,1,1,841,4,0
5026,48,0,29,17,2,15,2,1,984,9,0
5027,36,1,25,11,6,20,2,2,151,26,1
5028,18,1,1,11,7,0,1,2,271,3,1
5029,21,0,8,9,2,17,1,1,435,18,1
5030,44,0,21,24,3,15,0,0,650,4,0
5031,49,1,54,28,3,8,1,0,885,28,0
5032,46,1,27,5,2,1,1,1,802,4,0
5033,44,0,32,10,4,9,1,0,712,1,0
5034,22,0,27,3,1,11,0,0,909,5,0
5035,29,1,27,13,1,2,1,1,670,10,0
5036,60,1,48,22,7,26,0,2,706,30,1
5037,39,0,30,7,3,7,1,2,779,15,1
5038,41,1,29,13,1,9,2,0,780,23,0
5039,40,1,27,21,4,12,2,0,1000,23,0
5040,33,0,39,4,1,6,0,1,904,15,0
5041,43,1,15,16,9,5,2,1,427,24,1
5042,58,1,24,5,5,4,0,2,338,12,1
5043,40,1,45,13,1,18,1,0,691,7,0
5044,38,0,2,7,2,0,2,1,890,11,0
5045,31,1,37,9,2,7,2,1,847,10,0
5046,51,0,6,22,2,15,1,1,195,11,1
5047,24,1,25,20,0,8,0,0,614,4,0
5048,60,0,58,28,4,12,2,2,737,27,1
5049,18,0,41,12,5,16,1,1,753,25,1
5050,53,1,6,14,7,29,2,2,991,2,1
5051,42,0,6,1,0,2,0,1,622,5,0
5052,52,0,20,29,4,6,1,1,874,9,1
5053,47,1,44,19,1,23,2,2,767,26,1
5054,46,1,8,21,2,17,0,0,182,5,1
5055,18,1,16,15,9,27,1,0,107,29,1
5056,31,1,20,12,2,20,0,1,151,30,1
5057,42,1,27,3,8,14,0,1,806,11,1
5058,46,1,40,11,0,12,2,1,289,24,1
5059,22,0,4,15,10,21,1,0,260,29,1
5060,49,1,52,28,5,6,0,2,667,16,1
5061,43,0,39,10,3,2,2,1,537,2,0
5062,63,0,19,10,2,10,0,2,114,27,1
5063,47,1,53,13,3,16,2,1,510,29,0
5064,22,1,8,30,1,1,0,0,683,24,0
5065,49,1,52,8,8,13,0,1,821,29,1
5066,65,0,51,22,3,10,1,2,360,24,1
5067,45,1,43,20,10,29,1,0,437,8,1
5068,32,0,37,4,0,9,0,0,712,2,0
5069,45,1,30,24,1,15,0,0,652,20,0
5070,36,1,31,27,7,21,1,0,972,30,1
5071,45,1,23,20,5,22,2,2,893,18,1
5072,40,1,17,26,4,10,0,1,922,26,0
5073,26,1,33,15,0,6,1,1,952,19,0
5074,38,1,3,2,8,3,2,1,604,8,1
5075,31,0,34,26,1,9,1,0,601,13,0
5076,31,0,33,7,4,14,2,2,925,28,1
5077,58,1,36,24,7,1,1,1,638,30,1
5078,55,1,2,2,7,0,1,1,663,5,1
5079,49,0,53,11,1,14,2,1,687,7,0
5080,25,1,16,12,10,25,0,2,974,15,1
5081,21,0,4,14,2,22,1,0,163,19,1
5082,46,1,40,17,3,4,0,0,744,3,0
5083,27,0,32,24,0,11,2,1,690,1,0
5084,31,1,38,23,0,16,0,1,613,4,0
5085,46,0,52,16,1,14,2,2,926,15,1
5086,65,1,13,5,10,14,2,0,539,24,1
5087,43,1,7,28,0,3,0,0,551,1,0
5088,37,1,52,24,9,17,2,1,189,11,1
5089,18,1,8,27,1,7,1,1,945,30,0
5090,23,1,34,7,0,3,1,0,730,23,0
5091,26,1,27,28,0,13,2,1,878,2,0
5092,62,1,37,6,5,6,1,0,470,17,1
5093,20,1,43,8,2,14,0,0,993,11,0
5094,47,1,24,20,3,9,2,0,821,4,0
5095,24,0,57,5,1,19,2,0,755,15,0
5096,28,1,57,24,1,7,1,1,870,23,0
5097,26,0,26,20,0,3,2,0,715,14,0
5098,54,0,30,18,9,21,0,0,682,2,1
5099,29,1,48,25,2,7,1,0,672,22,0
5100,43,0,15,1,10,1,0,0,284,9,1
5101,50,0,24,23,9,9,1,1,692,14,1
5102,25,0,47,7,1,0,2,0,502,15,0
5103,41,1,35,16,9,2,2,1,305,29,1
5104,30,1,52,5,3,0,1,1,659,14,0
5105,45,1,47,11,4,3,1,0,690,6,0
5106,31,1,54,20,0,26,1,1,505,21,1
5107,18,1,3,6,1,4,0,1,809,17,0
5108,42,0,8,7,6,0,0,0,538,1,1
5109,47,0,14,28,2,7,1,1,878,5,0
5110,25,1,4,29,9,21,1,1,375,6,1
5111,29,1,14,4,4,2,1,1,772,3,1
5112,21,0,3,14,5,30,0,1,806,3,1
5113,36,0,48,7,0,24,0,1,121,3,1
5114,49,0,27,24,1,8,0,1,950,11,0
5115,43,1,49,16,4,3,0,0,545,26,0
5116,25,1,55,22,2,19,1,2,984,10,1
5117,19,1,49,5,8,12,1,2,745,15,1
5118,21,1,21,3,0,0,0,0,529,11,1
5119,37,0,1,14,0,12,1,2,939,30,1
5120,36,0,34,28,1,8,1,0,724,5,0
5121,58,0,45,11,5,21,2,0,307,25,1
5122,26,1,28,8,1,6,2,0,638,16,0
5123,32,1,25,2,1,13,2,0,537,5,0
5124,39,1,46,28,3,16,2,0,767,26,0
5125,40,0,6,21,2,8,1,0,587,6,0
5126,59,0,45,28,2,2,2,1,896,7,1
5127,24,0,46,23,0,15,2,2,390,16,1
5128,19,1,11,18,7,19,2,2,302,10,1
5129,29,0,20,25,0,19,1,1,999,13,0
5130,29,1,43,30,0,14,2,0,623,10,0
5131,25,1,19,9,1,13,2,2,204,3,1
5132,56,0,11,7,3,28,1,1,664,24,1
5133,31,1,21,7,7,19,0,0,564,22,1
5134,41,1,27,18,7,1,1,2,774,18,1
5135,57,0,8,2,0,12,1,0,769,16,1
5136,55,0,7,14,10,19,1,2,175,10,1
5137,58,0,44,16,3,14,2,1,708,12,1
5138,27,1,29,10,2,20,1,0,966,21,0
5139,20,1,3,26,7,28,2,1,435,13,1
5140,48,1,41,26,1,6,0,0,983,29,0
5141,50,1,36,8,5,2,0,0,501,22,0
5142,33,0,11,5,3,10,0,2,863,5,1
5143,39,0,54,13,4,20,1,1,439,27,1
